"","log_e[1]","log_e[2]","log_e[3]","log_b[1]","log_b[2]","log_b[3]","e[1]","e[2]","e[3]","b[1]","b[2]","b[3]","lp__"
"1150",3.70388134287498,3.30733369179935,3.53078928246145,0.505710557383527,0.302211603771554,0.788989075712934,40.6045992769416,27.3122055439828,34.1509116957545,1.6581633221551,1.35284746404969,2.20117008481552,-143.377309838255
"1151",3.26828500108798,3.58862732911535,3.49474980316867,0.879429353608965,0.44949656066083,0.478018259032787,26.2662540965435,36.1843725863882,32.9420449265998,2.40952432766538,1.56752283415182,1.61287493265104,-138.323800934992
"1152",3.26491120006092,3.2789927061605,3.63310872855011,0.683314646201571,0.555385136807009,0.408308486763386,26.1777863017796,26.5490165656604,37.8302379478609,1.98043129392688,1.7426119995709,1.50427113733559,-138.892102020907
"1153",3.59800580712165,3.58399021722341,3.7831491493894,0.624364235136533,0.564522767802596,0.495604067345759,36.5253232288657,36.0169700341173,43.9542424898488,1.86705856978584,1.758608317916,1.64148950984105,-138.610348359737
"1154",3.04476756257651,3.61277930450949,3.78220224276386,0.929280270706278,0.476325198310838,0.963086977843275,21.0051482528715,37.0689356372281,43.9126416255903,2.53268567341093,1.61014654776553,2.61977117937684,-138.855068775309
"1155",3.33563056343586,3.55602584870538,3.93767087561964,0.730868774846761,0.303182684969089,0.656357887012833,28.0960940088999,35.0237305937971,51.2989803427553,2.07688416884192,1.35416182685838,1.92775841904607,-136.709083260311
"1156",3.29390327097884,3.6605295962839,3.58441539144724,0.663778581382266,0.668609887141379,0.778224220816816,26.9478433754568,38.8819291448304,36.0322867773073,1.94211693427886,1.95152259753064,2.17760188994367,-136.845645910884
"1157",3.43443242130521,3.51339144568936,3.56170654366002,0.900113308011564,0.717903323924346,0.665791218521801,31.0138047942573,33.5618983445609,35.2232559081354,2.45988181968437,2.05013024222391,1.94602964706488,-138.205264893686
"1158",3.15825758866044,3.60559621633211,3.95620844125372,0.483031749323534,0.269672947723243,0.763540401774231,23.5295620148015,36.8036202366464,52.2588075010927,1.62098136925703,1.30953609392852,2.14585999430325,-138.833410573611
"1159",3.43130921789281,3.46118178296766,3.6140131015703,0.935540098066601,0.74386910715729,0.761839999776046,30.9170934764644,31.8545995023195,37.1146994068615,2.54858957438827,2.10406062191429,2.14221427015785,-138.435364477575
"1160",3.18767154473114,3.48408021556045,3.77262423114785,0.591798982798927,0.550541922673094,0.942471279394136,24.2319387174999,32.592435304136,43.4940536542772,1.80723668043705,1.734192561533,2.56631567128844,-136.188779430739
"1161",3.06297412790015,3.54083522205753,3.75340540367439,0.634150156247213,0.478385428292005,0.598333886754321,21.3910824641855,34.4957187473589,42.666130282748,1.88541914872361,1.61346723947705,1.81908547175818,-136.574264347601
"1162",3.51579517712924,3.51093553723582,3.75460341857075,0.824171671478571,0.507857337610196,0.84441675670737,33.6426691715911,33.4795745259584,42.7172755726893,2.27999140102408,1.66172685808333,2.32662043300482,-136.36208716045
"1163",3.51579517712924,3.51093553723582,3.75460341857075,0.824171671478571,0.507857337610196,0.84441675670737,33.6426691715911,33.4795745259584,42.7172755726893,2.27999140102408,1.66172685808333,2.32662043300482,-136.36208716045
"1164",3.38255423196401,3.60925684825033,3.80260552020572,0.87962500080434,0.48561125072985,1.07644767023775,29.4458867662369,36.9385916331714,44.8178061968442,2.40999579046096,1.62516809048381,2.93423763579974,-137.745971739497
"1165",3.20308906553969,3.64676303666795,3.6590941476482,0.657161380785207,0.600453007768885,0.911662103275873,24.6084299600587,38.3503263159654,38.8261561718818,1.92930798337969,1.82294442135515,2.48845516748682,-136.498490895459
"1166",3.18396107852725,3.50917229919113,3.59351663002065,0.593313514135117,0.612946797193449,0.816100067653867,24.1421935290424,33.4205940799983,36.3617220762445,1.8099758707927,1.84586277551483,2.26166228590206,-136.695130808288
"1167",3.26437571433385,3.4404153243805,3.58623763342491,0.589369265746747,0.543966963256762,0.747905034003462,26.163772223353,31.1999135625497,36.0980061829689,1.80285093687284,1.72282771845373,2.11256961595294,-136.304484661228
"1168",3.13423508607565,3.38418249928099,3.85604184231866,0.601604059320651,0.587842259752239,1.10731257821032,22.9710582379117,29.493871596742,47.2778473537666,1.82504393245108,1.80010007351198,3.02621474118564,-139.206838418174
"1169",3.29944702951377,3.62822117649735,3.59968572464801,1.03324245542976,0.425539077250301,0.614255358203338,27.0976505759689,37.6457918029629,36.5867343278622,2.81016290627829,1.5304152093536,1.8482797806269,-138.192952791599
"1170",2.99702736631396,3.32863607876086,3.52535508632176,0.731509012727642,0.509213184227842,0.709033067841188,20.0259186350951,27.9002619803757,33.9658322776368,2.078214294514,1.66398143290675,2.03202547762962,-139.639369506424
"1171",3.55446588672863,3.78305815998955,3.89883204928508,0.869366405889906,0.536098580084919,0.99097621834228,34.9691374984339,43.9502433016485,49.3447831618238,2.38539899986753,1.70932504160762,2.6938629875982,-140.170967661077
"1172",2.97741900281762,3.27019193157578,3.81108617683743,0.734816907785267,0.463751338191082,0.64340463528485,19.6370679647471,26.3163898047431,45.1995068706559,2.08510019194166,1.59002754215326,1.90294870907673,-139.155502886152
"1173",3.48716480386922,3.40729601475309,3.76401666820499,0.852070006665097,0.332785440690503,0.803282447719324,32.693124761956,30.1835180284852,43.1212824770465,2.34449495257263,1.39484798873979,2.23285815287077,-137.043463043435
"1174",3.19232883305529,3.55739173407154,3.86573121062492,0.664582038546498,0.53192292039783,0.714598039138683,24.345057050642,35.0716016806491,47.7381663281736,1.9436779690718,1.70220236322906,2.04336516433915,-135.337733876706
"1175",3.22298773805929,3.29109796892957,3.76054634042551,0.628530644294427,0.426758261502451,0.752614094386946,25.1030094676327,26.8723524721128,42.9718968510468,1.87485372734091,1.5322822053509,2.12254129402884,-136.323089303138
"1176",3.44317594659245,3.76526134376153,3.8107427076447,0.736341106221633,0.446494997570268,0.911978901759906,31.286163734235,43.1749878992922,45.1839848983315,2.08828072165734,1.56282486961484,2.48924363119693,-137.059844264753
"1177",3.13326639043679,3.29487815096403,3.71602890839022,0.738009285690074,0.559172356988036,0.605803940640536,22.9488170481874,26.9741270982638,41.1008543499776,2.09176725595549,1.74922416786877,1.83272501890616,-137.258744125536
"1178",3.08262090184769,3.65230704200907,3.69634563976974,0.358253797835147,0.66116564515889,0.787753055053572,21.8155038291793,38.5635311882818,40.2997650846139,1.43082871563206,1.93704893065983,2.19845107383895,-139.347268629777
"1179",3.12167458798454,3.42704100341422,3.77444943911139,0.831707580874313,0.453350156423877,0.719952631373763,22.6843347691486,30.785413908679,43.573511839171,2.29723811285425,1.57357508748312,2.05433589726982,-136.175663706057
"1180",3.29104451399278,3.71135186373218,3.77532150738872,0.665272899331179,0.674763416750105,0.902422867651981,26.8709160506023,40.9090726540754,43.6115274902901,1.94502124391321,1.96356837362622,2.46556962909457,-136.729136894024
"1181",3.40083133770872,3.43775093439915,3.76320706605155,0.692605575415835,0.440103087746755,0.783834532993331,29.9890206909742,31.1168954708325,43.0863855221249,1.99891708299496,1.55286729185052,2.18985325118811,-135.29047346271
"1182",3.28636964203523,3.72951069228882,3.75499325791369,0.973110227232408,0.344535733661929,0.83666510212168,26.7455911259137,41.6587192436443,42.7339316937254,2.64616183838299,1.41133453242715,2.3086549959465,-137.648868091384
"1183",3.29968674485428,3.3003903274034,3.73244627569692,0.857834512305125,0.327836904022915,1.15925027477838,27.1041470771284,27.1232237922555,41.7811915645633,2.35804883513358,1.38796258271471,3.18754259897126,-140.393657634901
"1184",3.30369004238428,3.33918205066148,3.78627203779171,0.673394561568012,0.296997672410743,1.00101116975125,27.2128705231225,28.1960543266912,44.0917212376167,1.96088237167585,1.34581216694651,2.72103186296089,-137.737046654056
"1185",3.13760710089628,3.70293150888145,3.78204982098461,0.573215288403404,0.227133457136669,0.581765791917724,23.0486477296743,40.5660499588795,43.905948892694,1.77396169002508,1.25499734511672,1.78919498906824,-138.68525519122
"1186",3.27609219946481,3.546432657917,3.7028269729573,0.780925339721157,0.458181446403699,0.725649113910458,26.4721225350816,34.6893477278193,40.561809570998,2.18349180267095,1.58119587934015,2.06607178072502,-134.931464896228
"1187",3.27592460972675,3.4077309428143,3.69306819740416,0.692724046574331,0.446836710652299,0.901135020355329,26.4676864507315,30.1966485426694,40.1679011334888,1.99915391104589,1.56335899857194,2.46239639567166,-135.815443013415
"1188",3.1574240264094,3.20608872930506,3.60874734352955,0.455238476167078,0.297430463531059,0.695258925967516,23.5099568323276,24.68235779963,36.9197760400788,1.57654930764378,1.34639474856096,2.00422795342455,-140.176799088393
"1189",3.09395714206291,3.37771254247855,3.80014527487058,0.748175272122126,-0.0681878929647994,0.985347674464083,22.064216691872,29.3036635041596,44.7076789238202,2.1131405899375,0.934084949097362,2.67874305309529,-144.696931344141
"1190",3.49987670527344,3.63378790783929,3.73546564450998,0.709465935215017,0.96524179057792,0.548246729055512,33.1113692497916,37.8559401892069,41.9075350341267,2.03290526556369,2.6254223821312,1.73021681812988,-142.284723850977
"1191",3.54168195795902,3.54886246483304,3.97042455913527,0.658482198147496,0.708079256065916,0.787291689637884,34.5249398804154,34.7737386301202,53.0070306821909,1.93185793049784,2.0300882318322,2.19743701848842,-138.623327539109
"1192",3.14406679761156,3.4371256587271,3.79743426513137,0.898354943315983,0.388017991634038,0.595669074228595,23.1980169241506,31.0974449147183,44.5866401136686,2.45556025089779,1.47405630473115,1.81424440314261,-137.12817148469
"1193",3.38747298296938,3.54794633698282,3.70681482578639,0.587957519948085,0.63631694563558,0.847304303989382,29.591080544658,34.7418960278796,40.7238870538302,1.80030756535654,1.88950888412522,2.33334836845352,-136.096283136595
"1194",3.21651463463973,3.38427877290375,3.83092748799862,0.862415240215852,0.406947228721514,0.632187458500773,24.9410398797112,29.4967112152978,46.1052805040196,2.36887519261564,1.5022248292454,1.88172226992391,-136.360065921703
"1195",3.16250592842674,3.47810399322018,3.82254839363429,0.525897811177902,0.570740656889713,0.785203292200251,23.629736225168,32.3982365296623,45.7205740048385,1.69197724274267,1.76957721573945,2.1928526852707,-136.165437525185
