"","log_e","log_b","e","b","lp__"
"44",2.23940496658912,1.62405779957831,9.3877436040813,5.07363640207593,-53.0170911967395
"45",2.25938930605019,1.44345133136842,9.57723861881868,4.23528800361722,-53.7731721688714
"46",2.13267047471635,1.55480727169671,8.43736853226734,4.73417402790234,-50.6690121657942
"47",2.11219243355241,1.6392714717411,8.266344843741,5.15141519329539,-50.7826340188251
"48",2.16368376880732,1.51467289928135,8.70313903153502,4.54793325128146,-50.9545921726617
"49",2.13750122836067,1.39141960723594,8.47822598774934,4.02055361062863,-51.5511850705768
"50",2.16908065658456,1.73611598923307,8.7502358700606,5.67525779764257,-51.5599430200586
"51",2.10981649875573,1.61214925651612,8.24672786094967,5.01357511549829,-50.7451645509968
"52",2.09345185111156,1.49164966658846,8.11287131016969,4.44442128810805,-51.0730206209215
"53",2.0446518016068,1.65675308363312,7.72646772582164,5.24226199505969,-52.2427358252101
"54",2.1017306000084,1.75072487850767,8.18031452208742,5.75877557604579,-51.4530527213793
"55",2.08629607731712,1.68860319537395,8.055024653881,5.41191603382536,-51.2952127518599
"56",2.17865992295347,1.46624474307469,8.83445946633716,4.33293327368701,-51.3621402572026
"57",2.13416612756911,1.67693967168891,8.44999734839065,5.34916070851791,-50.8590035310886
"58",2.08778955110937,1.61522033972611,8.0670636097924,5.02899588897666,-51.0135566167599
"59",2.12385696978702,1.42335249189894,8.3633324809157,4.15101337798076,-51.2715217616668
"60",2.13767647123921,1.47416339354722,8.47971186666739,4.3673804654369,-50.9430294169549
"61",2.10363650808248,1.54812181265753,8.19592031646431,4.70262946379134,-50.8019071405511
"62",2.19076611881739,1.47186567811164,8.94206117248136,4.35735698788787,-51.5497685086534
"63",2.15702837779195,1.60882487909952,8.64540856074107,4.99693577265981,-50.8074762687924
"64",2.10915121508683,1.56196040844653,8.2412432721879,4.7681596290349,-50.7379515619473
"65",2.13976505224491,1.66879668158436,8.49744093966368,5.30577941224531,-50.8430428968401
"66",2.12159227072129,1.60713205050454,8.34441348066694,4.98848397263929,-50.6753087786506
"67",2.08452781043621,1.6767541673719,8.04079380623701,5.34816850814568,-51.269937424683
"68",2.17209516756371,1.52404513010093,8.77665335004759,4.59075789923586,-51.0384876005491
"69",2.1075027729394,1.55036897115829,8.22766925049935,4.71320889994982,-50.7647153585138
"70",2.11779712266109,1.77276144491902,8.31280521299832,5.88708780451156,-51.4920645389583
"71",2.1426734056312,1.3781339333989,8.52219047354532,3.96749111273247,-51.6976174234587
"72",2.14344365340271,1.39495285398872,8.52875720044466,4.03478434415977,-51.5374447847418
"73",2.12066343152385,1.97603362362617,8.3366664607713,7.21407243718241,-54.0193831166573
"74",2.12662891952871,1.92517432098353,8.38654737862595,6.85634376631941,-53.2320856710216
"75",2.18271054161388,1.31156164308111,8.8703170664103,3.7119659542755,-52.8623543491872
"76",2.21080018355687,1.5374146842021,9.12301355855371,4.65254640737354,-51.8442320025898
"77",2.20354114614333,1.51750847611601,9.05702904358599,4.56084756656789,-51.6796030391677
"78",2.14668934696014,1.3409361926014,8.55648390459492,3.8226205397758,-52.1285995500052
"79",2.18939613041643,1.44925803018731,8.92981904009877,4.25995258606357,-51.6448298065161
"80",2.26602737838853,1.50852981929455,9.64102449498039,4.52008057175398,-53.91531004896
"81",2.11513243862062,1.36273208475008,8.29068370012643,3.90685258650269,-51.8643499783964
"82",2.16967067454872,1.67356201429273,8.75540018978547,5.33112355509795,-51.1795291357283
"83",2.21081123437814,1.61150245712725,9.12311437590297,5.0103333866647,-51.9251540360672
"84",2.21760303371958,1.70833413790998,9.18528763326075,5.51975865774384,-52.7071869644916
"85",2.03007294179183,1.467845730976,7.61464176413805,4.33987580340547,-52.5975169423944
"86",2.01737457541389,1.4165172003223,7.51855958760903,4.12273674082672,-53.2712408260301
"87",2.20291927427161,1.64936704035563,9.05139848290759,5.2036850619169,-51.8334386483958
"88",2.16922394912716,1.49266010970482,8.75148980344433,4.44891439263584,-51.101576620865
"89",2.04975743695403,1.54427873824456,7.76601712905452,4.68459159146856,-51.8315199617697
"90",2.16269854285174,1.53680719030201,8.69456869561808,4.64972087214579,-50.8876206047937
"91",2.03081266818224,1.43450962423871,7.62027659946571,4.19758610952801,-52.7265271796854
"92",2.04701463652381,1.56930684785656,7.74474567893842,4.80331760971098,-51.914773580154
"93",2.06108006816492,1.55437034528945,7.85444857052878,4.7321059940752,-51.523930904135
"94",2.156857282903,1.38891119527412,8.64392950205674,4.01048104421314,-51.6769460800006
"95",2.17187461544341,1.61151998015227,8.77471785398884,5.0104211836312,-51.0093907683832
"96",2.07038522089034,1.66944576650952,7.92787651334483,5.30922443161216,-51.5416981141515
"97",2.11642783636693,1.69750776898412,8.30143039222451,5.46032203607774,-50.9851917316724
"98",2.19464498896756,1.56132813338291,8.97681362319342,4.76514579348903,-51.4158845592762
"99",2.19727823175834,1.57743828574086,9.00048290275389,4.84253471814659,-51.4849108079154
"100",2.16379086653859,1.47071268816612,8.70407116789417,4.35233589428327,-51.1386621024729
"101",2.21862495134494,1.32283462115798,9.19467903839109,3.75404761226013,-53.435197903407
"102",2.11526379551576,1.44414421768184,8.29177281012533,4.23822359360593,-51.1483283571198
"103",2.12484617615618,1.61714453710058,8.3716096359055,5.03868198565473,-50.6807862579253
"104",2.12450763752815,1.65733859310957,8.36877600233919,5.24533228789087,-50.7823520160109
"105",2.17408303293262,1.47163166252995,8.79411750774327,4.35633741776003,-51.2649639036713
"106",2.22804196651531,1.45649428611995,9.28167444602266,4.29089049555172,-52.58038799356
"107",2.15173998711572,1.60404770549499,8.59980894328612,4.97312147079985,-50.751497714185
"108",2.1985272860155,1.82738083140203,9.01173201815532,6.21758042205843,-53.3001768133442
"109",2.13308278098769,1.72525521114677,8.44084802948679,5.61395359041636,-51.1187128949194
"110",2.11946868549977,1.35632892036381,8.32671220924851,3.88191628796778,-51.9198551629725
"111",2.06613939686433,1.52869123289226,7.89428750174463,4.61213665782347,-51.433058046065
"112",2.10433278969626,1.58325374305177,8.20162897227404,4.87077831720013,-50.7703976484914
"113",2.1153245606486,1.68757976535873,8.29227667611022,5.4063801497946,-50.9417874525982
"114",2.12953490390153,1.44680140179253,8.41095399970422,4.24950030951655,-51.0963763358807
"115",2.08277455486044,1.31113972050206,8.02670859076194,3.71040012237985,-52.7638839944507
"116",2.09254134495611,1.64872181863998,8.10548785275517,5.20032861425647,-51.0244916708696
"117",2.15345338951097,1.56193634768599,8.61455650717594,4.76804490486806,-50.7595188494564
"118",2.16015878158726,1.39324922757537,8.67251458477661,4.02791643081928,-51.6648048947047
"119",2.1141946951741,1.50365319768635,8.28291280993957,4.49809150891405,-50.841967597508
"120",2.11391971859261,1.8571737370808,8.2806355160059,6.4056072338771,-52.3697033026546
"121",2.09339132944809,1.7309687669694,8.11238032056037,5.64612103537905,-51.4279131844579
"122",2.12427957632142,1.3315431806604,8.36686762680674,3.7868827250181,-52.2044101648336
"123",2.23668087165177,1.67828999967013,9.36220529943211,5.35638870888597,-53.2449256475437
"124",2.21965256333735,1.68058597847294,9.2041324572287,5.36870099278392,-52.5708808436361
"125",2.23416766866582,1.62927366179741,9.33870571909529,5.10016892533994,-52.826986217486
"126",1.96330161002656,1.54906492880827,7.12280501076006,4.7070666816666,-55.6427106407856
"127",1.98990537493567,1.68426057844372,7.31484156220696,5.38846511167143,-54.9867360556547
"128",2.02885333698789,1.35548874493071,7.60536057130631,3.87865616699781,-53.3779311104904
"129",2.0744626751552,1.54666443583945,7.96026805989276,4.69578095226988,-51.2310065072315
"130",2.12971582792412,1.668476948559,8.41247588100403,5.30408325051588,-50.8187707565345
"131",2.2097715608928,1.65435517456915,9.11363424475709,5.22970658688563,-52.0684340655576
"132",2.12470030166294,1.46284097585443,8.37038852065917,4.31821004887227,-51.0007803177648
"133",2.05646597780074,1.52294156408498,7.81829091655405,4.58569448924826,-51.6753047392108
"134",2.13712970524119,1.55208528020951,8.4750767158326,4.72130516890749,-50.6806928701255
"135",2.1125799766259,1.58864613793961,8.26954902926816,4.89711442081627,-50.7055072519548
"136",2.14325595248797,1.56772006272664,8.52715649514819,4.79570182066199,-50.6868350452603
"137",2.10708962695569,1.6912302735807,8.22427072408535,5.42615225213639,-51.0219106750303
"138",2.20532121841791,1.43666058233855,9.0731655677052,4.20662465865544,-52.0625513995187
"139",2.13234204727985,1.69403814292173,8.43459792394629,5.4414095889648,-50.9365479657023
"140",2.15607456992953,1.52289139067167,8.63716643340983,4.58546441507521,-50.852490358857
"141",2.17675106134572,1.43943701110388,8.81761179089281,4.21832028088065,-51.4936835360359
"142",2.15757408173847,1.67613474845256,8.65012768181631,5.34485677716825,-51.0187617473328
"143",2.22026904571924,1.61187303388002,9.20980839210633,5.01219044381126,-52.2348519473712
"144",2.04519632338513,1.37801454659009,7.73067610143995,3.96701747490318,-52.7281710947798
"145",2.04816070605809,1.51996523024125,7.75362678422184,4.57206622273891,-51.904491347722
"146",2.21936023366419,1.6079087233711,9.20144220943457,4.99235989775422,-52.1907876396175
"147",2.1086101226614,1.59568727628486,8.23678520409943,4.93171736002599,-50.7376400806378
"148",2.22530322370655,1.49021818128016,9.25628910470812,4.43806371580158,-52.3673709481376
"149",2.24796539763061,1.56624185781121,9.46845169098211,4.78861802759654,-53.1731031491113
"150",2.01336895134506,1.59626934001744,7.48850330164102,4.93458876943114,-53.2222534713199
"151",2.10134489740682,1.37869937130855,8.17715996189462,3.96973511697658,-51.7845260714044
"152",2.19652614444315,1.68001729658915,8.99371629858967,5.36564877774176,-51.8135523499827
"153",2.07859368498393,1.79588880655186,7.99322002106416,6.02482724870689,-52.2625359605388
"154",2.13144285002069,1.63587225742407,8.42701696551026,5.13393415674452,-50.7150359095423
"155",2.13929685189683,1.54016579759929,8.49346336608128,4.66536371297236,-50.7077087509976
"156",2.19048417541882,1.6460164461291,8.93954037274229,5.18627880173345,-51.4859119614279
"157",2.15879801702479,1.74879335864516,8.66072135998306,5.74766312205459,-51.4932537259057
"158",2.09178185705477,1.75293193362562,8.09933416991621,5.77149954724195,-51.6147987032275
"159",2.1893647835636,1.38438266396375,8.92953912276282,3.99236051589205,-52.1425943395431
"160",2.11621914726271,1.67166927957936,8.29969815490801,5.32104269568973,-50.8664075001264
"161",2.14923212165854,1.78163172589701,8.57826880067818,5.93954021737895,-51.6583489231949
"162",2.09896648711731,1.37450322140795,8.15773443060129,3.95311241342856,-51.847294940558
"163",2.08648141130672,1.38535766567909,8.05651766208478,3.99625497248574,-51.8780876069868
"164",2.03432674878989,1.49132724081662,7.64710197134338,4.44298852313647,-52.3852705070111
"165",2.1276208048614,1.40192911445597,8.39486999882288,4.0630304622551,-51.4460085814618
"166",2.16030173780116,1.51220770200138,8.67375446324868,4.53673550659671,-50.9252993468469
"167",2.18253673048008,1.53738666181807,8.86877544052355,4.6524160337581,-51.1836518319384
"168",2.11501174366914,1.59936651801831,8.28968311684342,4.94989576121424,-50.6966419343184
"169",2.11501174366914,1.59936651801831,8.28968311684342,4.94989576121424,-50.6966419343184
"170",2.17551403241051,1.62004853854132,8.80671089372069,5.0533355921496,-51.0889919246039
"171",2.08601815278323,1.53535219523382,8.05278627597308,4.64296047057649,-51.0440216968709
"172",2.11582967050768,1.43514159357216,8.29646624482071,4.20023969362731,-51.2083236489859
"173",2.10577162779247,1.74272021763204,8.21343828229558,5.71286253481778,-51.3485078935418
"174",2.19446154395928,1.50383626885928,8.9751670225789,4.49891505518405,-51.5015835292349
"175",2.0726103328063,1.53468612428783,7.94553656635372,4.6398689592009,-51.2848636156549
"176",2.08862910224153,1.39166743175555,8.07383916599416,4.02155012587112,-51.7926610807484
"177",2.10081992766341,1.43234833672179,8.17286832691541,4.18852371581514,-51.3301600878629
"178",2.15165564869263,1.72216281125422,8.59908367954517,5.59661981623077,-51.2126097626538
"179",2.18232509568653,1.53063212614355,8.86689869766321,4.62109701547266,-51.1917180797925
"180",2.20509922339489,1.45662620106479,9.07115159366059,4.29145656547045,-51.9418132893588
"181",2.0920790642771,1.67304173262273,8.10174170827868,5.32835059065558,-51.1240577973758
"182",2.15131221175446,1.37279612997511,8.59613094364349,3.94636984582164,-51.7970149708504
"183",2.09502670925368,1.93594882971907,8.12565799757503,6.93061691192189,-53.6466834644792
"184",2.08992765266947,1.93970563675359,8.08433026343361,6.95670287156791,-53.8020840069326
"185",2.19328170678757,1.91483158016303,8.96458403123431,6.78579583812475,-54.4421282480083
"186",2.17134099493439,1.81628600514936,8.77003673366305,6.14897871329355,-52.3730211003279
"187",2.02770110961522,1.38457434590592,7.59660251328305,3.99312585265786,-53.1572616447537
"188",2.06752972417139,1.56521121493189,7.90527077863372,4.78368521494535,-51.3675547339608
"189",2.05807058456428,1.58969092311615,7.83084626954636,4.9022335270885,-51.6185017694237
"190",2.0644161303073,1.52689869694633,7.88069525499711,4.60387664247577,-51.4753257932182
"191",2.05558428379556,1.50838229380397,7.81140061433762,4.51941379383471,-51.7292323279669
"192",2.09358695933921,1.41404781586637,8.11396749988401,4.11256867839767,-51.5427762864917
"193",2.09669675622244,1.66501494223063,8.13923956585488,5.28575223009959,-51.0240394703665
"194",2.05765132749539,1.40767511748986,7.8275638200356,4.08644384989715,-52.189993083288
"195",2.1319033203254,1.57269434951084,8.43089825011975,4.81961644664247,-50.6521259447032
"196",2.15944689622938,1.5437672550064,8.66634294563813,4.68219611406741,-50.8392801119249
"197",2.16255930460717,1.63763636836397,8.69335816341376,5.14299897948073,-50.9354087106117
"198",2.20004944939049,1.60316324000736,9.02545979188521,4.96872486110451,-51.5947050555919
"199",2.08706639184538,1.47899148655908,8.06123194687445,4.38851756943459,-51.21336684738
"200",2.1173497999491,1.57335865279421,8.3090875379884,4.82281919735371,-50.6801139615868
"201",2.17627782656234,1.71033691682534,8.81343997748845,5.53082459161206,-51.5138877346985
"202",2.13972858801556,1.5627093815028,8.49713109267761,4.77173218983395,-50.6759917133279
"203",2.16638162052883,1.62242866354017,8.72665051113614,5.06537748744331,-50.9482695622191
"204",2.09601885132518,1.52934270762902,8.13372380528508,4.6151423272911,-50.9197393444032
"205",2.10521566117871,1.52799422522189,8.20887315397348,4.60892308326937,-50.8284086509095
"206",2.14557835918703,1.66098441104248,8.54698303424878,5.26449071726169,-50.8447685768514
"207",2.07768248985648,1.27084773681272,7.98593995521231,3.56387250803602,-53.4049028667636
"208",2.10933194420767,1.56702531060654,8.24273283943915,4.79237115378262,-50.7324829289408
"209",2.14801195172188,1.40547924635478,8.56780823810885,4.0774803907044,-51.4649866704644
"210",2.11273910736159,1.46909011575153,8.2708650733978,4.34527964031182,-51.0094050627824
"211",2.11799282615972,1.4858139534146,8.31443221726195,4.41856045185031,-50.899364111808
"212",2.20531160916507,1.35719944541651,9.07307838178214,3.88529706466084,-52.7316735142062
"213",2.11242160221399,1.39778399521118,8.26823944800867,4.04622357383683,-51.527883201091
"214",2.06571933702706,1.50082695539125,7.89097212499829,4.48539676011244,-51.5112566541357
"215",2.12805708616602,1.66777728320198,8.39853332271977,5.30037346517021,-50.8162474479457
"216",2.17942236000545,1.53346640540593,8.84119775400221,4.63421307341833,-51.1347825923372
"217",2.21528380655868,1.62324015114551,9.16400954859448,5.06948964674822,-52.1079096114145
"218",2.2318304955086,1.60561678340637,9.31690503267858,4.98093081097967,-52.6338661231174
"219",2.18032970406948,1.78469126258533,8.84922340276499,5.95774028627781,-52.241287840492
"220",2.10384974956682,1.67063399121273,8.19766821303352,5.31553673271007,-50.9607227660205
"221",2.12180958876014,1.6857453451298,8.34622706929549,5.39647166762121,-50.9044047203535
"222",2.11727263407448,1.7432354657345,8.30844638471913,5.71580683485586,-51.2642528887211
"223",2.14166544946374,1.55021632961581,8.51360480681201,4.71248952337807,-50.6987681742126
"224",2.15914037092512,1.9132194624873,8.66368689932333,6.77486514985547,-53.4066484501112
"225",2.14552977307599,1.45799111461919,8.54656777966991,4.29731803199236,-51.0642851092093
"226",2.14746621562375,1.67578650326812,8.5631337515055,5.34299578059442,-50.9188115231854
"227",2.09866039198624,1.61164933991185,8.15523776993885,5.01106937243478,-50.8541529469163
"228",2.05312806070179,1.32649172628044,7.79223761568817,3.76780169374443,-53.0768955321064
"229",2.27515490798016,1.76208504289233,9.72942606156924,5.82456921897104,-56.2875873598788
"230",2.16765672435,1.76289858763426,8.73778499385102,5.8293096946662,-51.7558459269539
"231",2.11420587160562,1.69787142601257,8.2830053838647,5.46230808166157,-51.0000511244584
"232",2.14976679537344,1.53163736495643,8.58285660190432,4.62574465715426,-50.7798830555391
"233",2.11424716762667,1.59743938916259,8.28334744609226,4.94036585988326,-50.6996053987021
"234",2.16460246639696,1.48582928206645,8.71113825825815,4.41862818294429,-51.0740316614519
"235",2.01698380327612,1.50864784815569,7.51562211798408,4.52061410320154,-52.9651009398883
"236",2.19144039993122,1.4082941388527,8.9480926686821,4.08897422903685,-51.9716647430448
"237",2.25289015789861,1.50750295461328,9.51519655481707,4.51544144294476,-53.3422290523157
"238",2.2052406246487,1.79731128920966,9.07243435655942,6.03340355936487,-53.1613769944251
"239",2.04350485171846,1.34951598579037,7.71761093464495,3.85555893369369,-53.0435375952101
"240",2.05906548036649,1.39709598171369,7.83864102246825,4.04344067484996,-52.2433487655893
"241",2.14554276436364,1.51793067086434,8.54667881131153,4.56277353899756,-50.7912788454324
"242",2.13042922503516,1.46410338639783,8.41847945820687,4.32366484513831,-50.9889657249713
"243",2.1619050490625,1.75904427823747,8.68767234582521,5.80688497519797,-51.6240268707895
"244",2.12664453052219,1.71344677398593,8.3866783019843,5.54805143870547,-51.041795916007
"245",2.15909775407768,1.65131163237471,8.66331768816791,5.21381395144519,-50.9359304267799
"246",2.24139534211106,1.35875025111949,9.40644734671816,3.89132707998906,-53.6997260506751
"247",2.10997293253612,1.69411373071856,8.24801802867508,5.44182090867246,-51.0112346851221
"248",2.19613739802054,1.61931823507796,8.9902207030468,5.04964647091812,-51.5340238740552
"249",2.14491788960639,1.49556142227457,8.54133987572084,4.46184082663016,-50.8691006635683
"250",2.110771852136,1.6581043539026,8.25461016488114,5.24935049600012,-50.8505529668986
"251",2.14257761172704,1.41865865738052,8.52137413874848,4.13157486437307,-51.3285272091629
"252",2.12084784012785,1.45154028138411,8.3382039555546,4.26968597074098,-51.0786977081812
"253",2.21685641691158,1.58814417353584,9.1784323025984,4.8946568605513,-52.0567933283127
"254",2.21442373575889,1.5738842574227,9.15613124000999,4.82535475973947,-51.9573054517549
"255",2.12441461024097,1.58297710084277,8.36799751402152,4.86943104069228,-50.6544297987238
"256",2.13292550223707,1.59509071646524,8.439520567848,4.92877617299147,-50.6542019074647
"257",2.11721771450251,1.5201239977245,8.30799010092958,4.5727921758137,-50.7715095471215
"258",2.15863299297628,1.74330319751526,8.65929225060323,5.71619398974247,-51.4478363806136
"259",2.1132480177783,1.69092401389741,8.27507527400545,5.4244906949131,-50.970998758245
"260",2.11453118222332,1.67606947759739,8.28570037179289,5.34450792518069,-50.8944567037327
"261",2.30031841684573,1.63389458616692,9.977358908222,5.12379095599089,-56.3536124887968
"262",2.19186792727034,1.39048115383831,8.95191904081198,4.01678227831896,-52.1321249193706
"263",2.20781760202812,1.32971390953798,9.09584396473298,3.77996182183933,-53.0967642584253
"264",2.1641903685642,1.53085376989539,8.70754915664233,4.62212136626907,-50.9176466108692
"265",2.1468713001882,1.43310351404822,8.55804092611049,4.19168798859968,-51.2374761744328
"266",2.11265800926264,1.65803074423295,8.2701943491612,5.24896410726537,-50.836717149144
"267",2.10592177275218,1.65688061638654,8.21467158124007,5.24293059779954,-50.8878958813461
"268",2.10052789242707,1.59794857750713,8.17048190985786,4.94288207715677,-50.816627129985
"269",2.17252401898942,1.65920829957932,8.78041803753777,5.25514869364454,-51.164157345897
"270",2.05398572970718,1.66180786101932,7.79892364316319,5.26882754735719,-51.9608928326625
"271",2.19848307191895,1.60871380666904,9.0113335813741,4.99638078168129,-51.5663624343817
"272",2.23850234579057,1.37770907620434,9.3792738545139,3.96580585361147,-53.4339074804441
"273",2.26158552343246,1.30411617702017,9.59829543095215,3.68443126922368,-54.9853607925201
"274",2.18927234017877,1.60900800793726,8.9287136840951,4.99785093949426,-51.342259185126
"275",2.0161644751617,1.69038224114527,7.50946687940981,5.42155264960869,-53.6358290175362
"276",2.22991571377695,1.53793030216575,9.29908226192983,4.65494596245158,-52.448032208653
"277",2.07336198882402,1.47946646675178,7.95151112185181,4.39060252347214,-51.4369672171721
"278",2.12058190428904,1.53597601047783,8.33598682311205,4.64585772367671,-50.7171021554691
"279",2.09424563676469,1.71227556852966,8.11931374764027,5.54155733429639,-51.2944732982428
"280",2.23294656773696,1.75378640167135,9.32730917644786,5.77643321671227,-53.810097255889
"281",2.04202860042238,1.442392802033,7.70622620692714,4.2308071989714,-52.3523764868554
"282",2.1423797657977,1.8141461833682,8.51968838632783,6.13583506226151,-51.9151498519244
"283",2.05462745144725,1.60081876603581,7.80392998818258,4.95708945977322,-51.7329372579328
"284",2.11467087361381,1.49594140200533,8.28685789364502,4.46353655785749,-50.8699796912128
"285",2.20647894916142,1.62643907660039,9.08367593333665,5.08573253226112,-51.8434624817837
"286",2.04623414768657,1.502815213344,7.73870334968076,4.49432375753791,-51.9952036218501
"287",2.09133385264547,1.6181377590841,8.09570644517466,5.04368900149832,-50.9636925883856
"288",2.13956041231018,1.69780015207117,8.49570220181806,5.46191877530932,-50.9780176007142
"289",2.21271951580316,1.56621162420721,9.14054046725995,4.78847325260389,-51.8982600641359
"290",2.1678334733984,1.62011690454263,8.73932952552706,5.053681080307,-50.964222944401
"291",2.07926551215669,1.74701178791171,7.99859188775313,5.73743236976106,-51.8160387057446
"292",2.07902214852374,1.74395301056297,7.99664555821536,5.7199096542931,-51.7979055706204
"293",2.08813290233581,1.57005043992373,8.06983392154431,4.80689064685809,-50.9734122196133
"294",2.04583422503607,1.41766532375934,7.7356090857001,4.12747286981372,-52.4012183767692
"295",2.06298730571578,1.63410789448942,7.8694431643647,5.12488401982022,-51.5900415796731
"296",2.06634000109229,1.34300155005274,7.89587128804596,3.83052377628607,-52.6267481827513
"297",2.07938270135834,1.55136617725096,7.99952929127652,4.71791128481462,-51.1324089749337
"298",2.18712379853756,1.65158005939087,8.90955056469416,5.21521366781943,-51.4292567326183
"299",2.08679188031175,1.59288215793238,8.05901934943544,4.9179026940952,-51.0004849815373
"300",2.18616322340653,1.64845703734575,8.90099638111885,5.19895184679476,-51.3943682777863
"301",2.13375959251139,1.69982948366201,8.44656282640498,5.47301407383882,-50.969408191286
"302",2.18083674085473,1.60556525409933,8.85371142225035,4.98067415367933,-51.1579939491996
"303",2.08911369731527,1.54495201529964,8.07775265683276,4.68774668150522,-50.9811122211855
"304",2.19771146099305,1.59442570262973,9.00438301983528,4.92549955826213,-51.5169897970965
"305",2.09252034852655,1.60910592591591,8.1053176682371,4.99834034291618,-50.9312068471021
"306",2.15605037737392,1.48882767671502,8.63695748080811,4.43189685646102,-50.9743613908233
"307",2.10548912720441,1.69346293543164,8.21111830886318,5.43828054942238,-51.0486522521332
"308",2.15873371325426,1.50607116103969,8.66016446084966,4.50898088909825,-50.930295261235
"309",2.16311630837905,1.5073859545337,8.69820174552262,4.51491316684135,-50.9717541983914
"310",2.1106365823731,1.80632226518581,8.25349364123895,6.08801610050695,-51.8441014001107
"311",2.10595647477414,1.7893081033176,8.21495665189986,5.98530981740001,-51.727031690456
"312",2.10863226781313,1.7571452572794,8.23696761097724,5.79586804293243,-51.4288760552887
"313",2.08015378705836,1.4932504825195,8.00569999268392,4.45154168621313,-51.2596186694703
"314",2.06217654864482,1.64917913249121,7.86306554337462,5.2027073404335,-51.6665566867199
"315",2.07315222807836,1.41029076672254,7.94984338186907,4.09714654476331,-51.8641388287224
"316",2.18428658278224,1.44867754108226,8.88430807358899,4.25748044759348,-51.555569338202
"317",2.12237592559292,1.57001059734479,8.35095518382591,4.80669913175326,-50.6633064528632
"318",2.11683314624884,1.65045629685179,8.30479572595186,5.20935629782911,-50.786932862763
