"","log_e","log_b","e","b","lp__"
"73",4.20368610528745,1.25642282551378,66.9325974815476,3.51283296865533,-81.8161375643381
"74",4.32914649700843,1.29357415945467,75.8794955470064,3.64579394556347,-81.5403616834305
"75",4.17559325048461,1.33587261876993,65.0784360249389,3.80331334140784,-82.7582058069475
"76",4.16643574575463,1.3782702825491,64.4852003641228,3.96803211365579,-83.4040206451535
"77",4.17101154863979,1.35377725251905,64.7809480555398,3.87202355385312,-83.0328655688671
"78",4.36926340147665,1.27068122800633,78.9854297155534,3.56327914128033,-82.567798515575
"79",4.31507827275818,1.21107857872411,74.819479541783,3.35710360105649,-81.5753359691186
"80",4.22814958650301,1.40797294095068,68.5901944523616,4.08766106999633,-81.8767738246244
"81",4.30648558211798,1.54282240673647,74.1793331289916,4.67777423849928,-83.4410587308876
"82",4.29750636158951,1.33516764829059,73.5162420140616,3.80063306264818,-81.1638520207118
"83",4.27869004926465,1.46000291569682,72.1458705440077,4.30597208323602,-81.9846416008723
"84",4.33548673714883,1.2968561640213,76.3621181252985,3.65777911487375,-81.6671204047024
"85",4.2509796469224,1.32052446042139,70.1741245494907,3.74538516853422,-81.1186510632744
"86",4.2509796469224,1.32052446042139,70.1741245494907,3.74538516853422,-81.1186510632744
"87",4.29207684766249,1.44388658355821,73.1181662111691,4.23713182322935,-81.8577579770397
"88",4.26167776170758,1.56614523577274,70.9288854497467,4.78815536391338,-83.6938688382617
"89",4.37124249090459,1.09494353479827,79.1419037314269,2.98901390335529,-83.961575907831
"90",4.24790829081221,1.31995435312028,69.9589254689525,3.74325050565541,-81.1429625017264
"91",4.20933196727671,1.35152110463938,67.3115584635744,3.86329754340847,-81.8689485587665
"92",4.18159237145317,1.34194688841686,65.4700228490452,3.82648599943234,-82.5907673209467
"93",4.25232511598798,0.97591649594491,70.2686052094256,2.65359810876457,-84.774509865803
"94",4.24195819053145,0.993526372720896,69.5438987964936,2.70074152102472,-84.4104739457826
"95",4.27433792307426,1.29747796950699,71.8325648787078,3.66005424926502,-81.010550958261
"96",4.2185212956368,1.30767895103443,67.9329572225806,3.69758147690606,-81.5233219550327
"97",4.23244411717963,1.1985925174302,68.8853905572252,3.3154472030835,-81.5730020024002
"98",4.31503565282704,1.48512682675605,74.8162908086689,4.41552538402887,-82.6358374679113
"99",4.17048884217678,1.32396868128801,64.7470954835606,3.75830734292227,-82.8758755982713
"100",4.3605573011402,1.24918532755324,78.3007593683141,3.48750062916514,-82.3474796478893
"101",4.17524480407721,1.28243722720059,65.0557636279935,3.60541624458017,-82.5826978192079
"102",4.27700416295524,1.34346781001235,72.0243432779382,3.83231021258677,-81.0923535372403
"103",4.24516930890678,1.22424336960184,69.7675714152433,3.40159136143126,-81.3030849355973
"104",4.27338089579513,1.17227236272357,71.7638520398637,3.22932249939314,-81.5720328935747
"105",4.25137139716879,1.50785625728393,70.2016206655266,4.51703704231386,-82.7546491678046
"106",4.32381875988747,1.31844186136488,75.4763045434063,3.73759314955795,-81.4650897707786
"107",4.31034407795712,1.33995738610986,74.4661066787038,3.81888076453349,-81.3142797196536
"108",4.20795709417675,1.38182789405239,67.219077202094,3.9821739710504,-82.0944715289155
"109",4.24304093090615,1.22392855119025,69.6192375623366,3.40052064639122,-81.3223905526498
"110",4.26847710172391,1.22665431373878,71.4127983387195,3.4098023022629,-81.187769176374
"111",4.25914960116077,1.32461532477793,70.7497923234022,3.76073841383206,-81.0750814288096
"112",4.25774008259361,1.15015398655884,70.6501394253039,3.15867926639331,-81.8044338989616
"113",4.29688990934944,1.20013096086352,73.470936727698,3.32055175658822,-81.4528080975539
"114",4.28762264819002,1.32747305451402,72.7932075663771,3.77150095872476,-81.0794693686512
"115",4.26779592590657,1.22920965264618,71.3641702314682,3.4185266448311,-81.1757899982158
"116",4.27922087906605,1.27925689176923,72.1841778885811,3.59396802579009,-81.0281333512507
"117",4.22429723602581,1.27442217306271,68.3264692910605,3.57663413734678,-81.4072656678449
"118",4.30620187332012,1.42045007739546,74.1582907846536,4.13898288373426,-81.7586262954647
"119",4.31228197154695,1.41622572552798,74.6105539860466,4.12153524209496,-81.8011500642564
"120",4.18045224390835,1.03884710642432,65.3954212084087,2.82595710775528,-84.3128289429465
"121",4.25745053889264,1.01530884204132,70.6296860836714,2.76021573641297,-83.8978251730322
"122",4.23390213629446,1.49344680967301,68.9859000279499,4.45241573051762,-82.7786010070319
"123",4.26599237578963,1.53169918550205,71.2355773705939,4.62603063205234,-83.0395765310381
"124",4.23569597045362,1.15775417733738,69.1097603511458,3.18277729021783,-81.8674445096301
"125",4.23799842265643,1.15346055975898,69.2690655970827,3.16914095724486,-81.8882295516669
"126",4.29321572337039,1.04486780969686,73.2014861509949,2.84302267878106,-83.4209905008301
"127",4.32556789898863,1.24071434667755,75.6084386256505,3.45808285265462,-81.5832581149235
"128",4.27271195022185,1.31562196511418,71.7158619818784,3.7270683710149,-81.0237103692428
"129",4.26585281106981,1.27444281800724,71.2256360909389,3.57670797752234,-81.0347754480514
"130",4.24466402023012,1.28539459413418,69.7323275563204,3.61609456543748,-81.1450172111358
"131",4.28447270930744,1.02044681955721,72.5642741638808,2.77443415849303,-83.8430900887815
"132",4.28243196880652,1.55940737224491,72.4163403093197,4.75600187108865,-83.5389560476112
"133",4.29128771968068,1.30177325453559,73.0604893804268,3.67580903691524,-81.0672863502165
"134",4.26599910526604,1.40253296868328,71.2360567503447,4.06548468129611,-81.4333781173627
"135",4.3020433560568,1.21516462464769,73.8505425838079,3.37084894346669,-81.399238403413
"136",4.26254223827289,1.30899839536853,70.9902283199379,3.70246344987317,-81.035456001473
"137",4.2842772483725,1.28455971394331,72.5500920690776,3.61307681961986,-81.037520567263
"138",4.25526390979892,1.32970414922475,70.4754138867071,3.77992492840796,-81.1094242150075
"139",4.28725961374882,1.28995748090429,72.7667859212191,3.6326320962373,-81.0464881034567
"140",4.24605170636815,1.26475252981187,69.8291613125342,3.54221603476621,-81.1572933959375
"141",4.27009966533427,1.33030664798508,71.5287642021712,3.78220301469467,-81.0541682603948
"142",4.35075919551427,1.32456750104922,77.5373065608522,3.76055856559895,-82.0723200190478
"143",4.29995908321137,1.25699603283136,73.6967782024076,3.51484712742851,-81.1921118140694
"144",4.22048288458185,1.30563911546315,68.0663445432488,3.69004670614114,-81.4841134053096
"145",4.3344450250646,1.35963442566866,76.2826122024005,3.894769213855,-81.8106407011356
"146",4.23876448333918,1.21761383263853,69.3221502351983,3.37911497211461,-81.3939993637664
"147",4.28245966148679,1.02661503988749,72.4183457396458,2.79160036772807,-83.7087236677846
"148",4.22758131509966,1.12615202185736,68.5512276792041,3.08376737080011,-82.2884961431832
"149",4.20934667387832,1.42609793680972,67.3125483951275,4.16242541492513,-82.4595001993601
"150",4.21120267187682,1.38738817373122,67.4375963587114,4.00437764417008,-82.058495300624
"151",4.31419390743361,1.29945013968149,74.7533410380838,3.6672796215825,-81.2962009902189
"152",4.20685292571757,1.47389962520567,67.1448969784605,4.36622864064877,-83.1165529909816
"153",4.22554608620783,1.47474052652778,68.4118521187544,4.36990175223106,-82.6724847705404
"154",4.20516202651245,1.42555688469536,67.0314576597862,4.16017393499242,-82.5642674241675
"155",4.21332171521598,1.25512046913647,67.5806510641145,3.50826098605773,-81.6224940831732
"156",4.32321901122634,1.3714904267311,75.4310513024511,3.94122042045421,-81.6516772181236
"157",4.37797443253514,1.05870766251886,79.6764797563052,2.88264323313235,-84.7170483877336
"158",4.32579725004971,1.53523564643282,75.6257814900021,4.6424193706334,-83.6547651308852
"159",4.21316377655852,1.14166460959148,67.5699783096573,3.13197754822235,-82.310340966757
"160",4.31888062073229,1.07878010180817,75.1045107888233,2.94108953197976,-83.1044673823103
"161",4.29642785104353,1.10301380151687,73.4369967128769,3.01323364120222,-82.4888777137086
"162",4.33123465383166,1.25545804711988,76.0381093810212,3.50944549764797,-81.6349620351512
"163",4.27551223937646,1.13860675181036,71.9169685792944,3.12241503416143,-81.9226081089665
"164",4.28046867402545,1.40610488397772,72.2743051603828,4.08003221401871,-81.4532715766922
"165",4.32720093710762,1.36539458557829,75.7320109597477,3.9172684447124,-81.6919833729732
"166",4.22240266193917,1.34310636154016,68.1971422813951,3.83092528022139,-81.5588317684002
"167",4.30045656043246,1.28821109564176,73.7334497917151,3.6262936573693,-81.140170520964
"168",4.27658327730041,1.26166658808009,71.9940356435258,3.53130181147149,-81.0571236536176
"169",4.33304477648426,1.29439901847784,76.1758723315759,3.64880245222241,-81.6163910470436
"170",4.29687971849833,1.26006695142504,73.4701880001364,3.52565752725933,-81.1572163472279
"171",4.26193646201265,1.37192458429577,70.9472371477437,3.94293190261333,-81.2453640162587
"172",4.36122682959316,1.094968957607,78.3532015083929,2.98908989344998,-83.6921070803866
"173",4.16637588046175,1.24687919313323,64.481340054267,3.47946725051021,-82.8576310363955
"174",4.33179755452619,1.12270737686538,76.080923334474,3.07316316132383,-82.6773869372745
"175",4.31207979653016,1.27618415162925,74.595471120782,3.58294164525216,-81.2824441087053
"176",4.34982721401134,1.14771918706184,77.4650768889377,3.15099787082811,-82.7545570358537
"177",4.15525613493692,1.22952641363323,63.7682957446367,3.41960967222675,-83.2613703795144
"178",4.28410205880342,1.40152902803989,72.5373831629773,4.06140522409856,-81.4281035371295
"179",4.30847944142225,1.13008870813517,74.3273838296208,3.09593112222038,-82.2452442502465
"180",4.22770789706748,1.30067477643194,68.5599055777217,3.67177345807829,-81.3578016752916
"181",4.34420912128421,1.13278854685255,77.0310911314644,3.10430093041256,-82.7968574351626
"182",4.18998283034792,1.29858089325851,66.0216573817913,3.66409323696671,-82.1697193141008
"183",4.32417216333526,1.25668598347601,75.5029828434826,3.51375752026722,-81.5049922091967
"184",4.25060883186882,1.20516866737584,70.1481077517439,3.3373219279308,-81.3723049608464
"185",4.25060883186882,1.20516866737584,70.1481077517439,3.3373219279308,-81.3723049608464
"186",4.29163849071677,1.29770306970452,73.0861213792025,3.66087822093414,-81.0687671444172
"187",4.22421709462108,1.39305421190455,68.3209937312438,4.0271310005826,-81.8256381347831
"188",4.21103856452754,1.35794706601658,67.42653026157,3.8882028788717,-81.8648189838787
"189",4.30889246327261,1.17993256201922,74.3580890037398,3.2541547418648,-81.7294393572052
"190",4.27392596579595,1.37185944689572,71.8029790252583,3.94267507864517,-81.2169058409122
"191",4.22478311350704,1.39351732680331,68.3596756503192,4.02899645687519,-81.8185976639019
"192",4.23737518610613,1.1283366930856,69.2259080336799,3.09051175309622,-82.1666212118643
"193",4.26152406887379,1.37404205116312,70.9179850260242,3.95128977591441,-81.2592458726151
"194",4.21778586573641,1.27052628098182,67.8830156611272,3.56272706455231,-81.5196851535392
"195",4.23842028646962,1.20616189632521,69.2982938739743,3.34063829936842,-81.4622344816421
"196",4.25656217466249,1.29861253048561,70.5669690588731,3.6642091605503,-81.0559334308111
"197",4.31209865043635,1.27993489045731,74.596877550055,3.5964055576249,-81.2775993015081
"198",4.28609326940285,1.34648247895187,72.6819642671295,3.84388079112015,-81.127507055807
"199",4.24893295728627,1.20222345164101,70.030646773374,3.32750725513546,-81.4018477996112
"200",4.2823744111927,1.36958789693036,72.4121723175209,3.93372925949108,-81.2165192760154
"201",4.29883467330657,1.13152065592697,73.6139593849196,3.10036750953386,-82.131459064556
"202",4.30352049612196,1.33628835010029,73.959710787606,3.80489482663672,-81.2235282770553
"203",4.25422986935104,1.21050306528962,70.4025771227372,3.3551720986892,-81.3191871687512
"204",4.31515095949051,1.19392627090034,74.8249181229196,3.30001254803595,-81.6948681299438
"205",4.26015406500454,1.32832680987505,70.820893635116,3.77472227279878,-81.0788057601168
"206",4.33445964853458,1.18867656667591,76.2837277270462,3.28273385192634,-82.0512887516875
"207",4.34461430017989,1.22493694480786,77.0623088278504,3.40395143921166,-82.0341645653161
"208",4.26100267545678,1.28056233116869,70.8810184933751,3.59866279695426,-81.0414407665704
"209",4.28622776037537,1.48789725603341,72.6917399925464,4.42777524568032,-82.3680072395908
"210",4.23529757652339,1.31415238254529,69.082232925846,3.72159515895734,-81.269636182413
"211",4.2854122143782,1.27725818915435,72.6324807025911,3.58679192633244,-81.0508055789234
"212",4.24312132818262,1.32466364680281,69.6248349844318,3.76092014471801,-81.1997873996756
"213",4.32276667888172,1.25216552971284,75.3969391137632,3.49790958876972,-81.4953698398824
"214",4.19665134540397,1.42469551766651,66.4633950281685,4.15659204121463,-82.8006143295267
"215",4.34296984147582,1.14188621232827,76.9356871839096,3.13267167992649,-82.6660261132095
"216",4.19274715927218,1.34898689227307,66.2044154442397,3.85351952202363,-82.2871087089908
"217",4.18987564214451,1.39058658699978,66.0145810182088,4.01720580269986,-82.6747470001927
"218",4.36326902263842,1.17886204627528,78.5133773709345,3.25067298195233,-82.805120113953
"219",4.29128018134861,1.3707436894528,73.0599386282719,3.93827846281567,-81.2633875861577
"220",4.32578305558642,1.14393499802089,75.6247080302422,3.1390964320668,-82.3213928101256
"221",4.2655790537169,1.16252886308727,71.2061402180349,3.19801038928116,-81.6630199169638
"222",4.27680286211984,1.438992857333,72.0098461766558,4.21644711403895,-81.748940172667
"223",4.30962091244292,1.22124317333768,74.4122748253929,3.39140121360182,-81.4455646954755
"224",4.29570471210113,1.2017033348476,73.383910757315,3.32577701273494,-81.43240823947
"225",4.29811508519412,1.1678482185028,73.5610067091792,3.21506706821406,-81.7313585597357
"226",4.28213557713988,1.43230056593438,72.3948798900254,4.18832363151828,-81.690752274193
"227",4.28178878063924,1.13482540335174,72.3697779518988,3.1106303898501,-81.9853894001545
"228",4.26341004106516,1.2339433494553,71.0518605767524,3.43474727498507,-81.1615935745081
"229",4.29109656073189,1.41576055842133,73.0465245488725,4.11961848531212,-81.5782633054656
"230",4.36233828959448,0.999186029309842,78.4403363723325,2.7160701269753,-85.4432386833315
"231",4.36792450699911,1.42696315015184,78.879747324474,4.16602835936275,-83.3082307792955
"232",4.19062486344488,1.25552459096412,66.0640590811376,3.50967903741274,-82.1301108148032
"233",4.319320301187,1.28592210379852,75.137540034903,3.61800259347528,-81.3747305479253
"234",4.1765643004747,1.21247162216916,65.1416611319976,3.3617834510827,-82.6177483983114
"235",4.19841222143948,1.23039820962994,66.5805319292263,3.42259217412701,-81.9945252520359
"236",4.33488857178632,1.39692713232427,76.3164546097564,4.0427579999971,-82.0592791902851
"237",4.21127576945502,1.153512950743,67.4425260638578,3.16930699600755,-82.2248532093157
"238",4.24471695554411,1.30742222232137,69.7360189566763,3.69663232341476,-81.1525887895315
"239",4.24321354305118,1.20810203358144,69.6312557254778,3.34712588756337,-81.4071864468373
"240",4.28826553589651,1.15189269697652,72.8400204707451,3.16417607223191,-81.8234854237901
"241",4.29039998507379,1.09991694176214,72.9956598355797,3.00391651357234,-82.4901452697905
"242",4.24822177570316,1.49730862329285,69.9808599729619,4.46964337379013,-82.629085792113
"243",4.23705747364371,1.46934996294985,69.2039175934782,4.34640889576283,-82.3930916709097
"244",4.24907705449425,1.43278064448887,70.0407387211406,4.19033483860309,-81.8168308608255
"245",4.26152089588245,1.08153870838394,70.9177600042289,2.94921404191365,-82.6937121382586
"246",4.23654228241136,1.33858093864297,69.1682735244345,3.81362789175985,-81.3194868272723
"247",4.20994825441034,1.27978090247893,67.3530544964225,3.59585179704098,-81.6661117411769
"248",4.27204396929924,1.32293359978819,71.6679731504194,3.75441920113993,-81.036158538312
"249",4.21224302789766,1.45296000131568,67.5077919759999,4.2757520340518,-82.6947696239742
"250",4.25192307736058,1.46885037202174,70.2403601940121,4.34423801163082,-82.199943329495
"251",4.28458832007035,1.10471887832625,72.5726638599369,3.01837581866304,-82.3889678656698
"252",4.24952795537826,1.3011629404914,70.0723272732645,3.67356632348562,-81.1045824005916
"253",4.24276000457583,1.27729983687621,69.5996824323121,3.58694131115572,-81.1688995866672
"254",4.30708228662153,1.3683511840905,74.2236094797747,3.92886737300573,-81.3940751307286
"255",4.22193728836901,1.42760584915585,68.1654125174859,4.16870672223834,-82.1835964010067
"256",4.32645305613861,1.26829393641466,75.6753936041666,3.55478270072334,-81.5164453018747
"257",4.26605128235368,1.18298771429507,71.2397737372907,3.26411188267613,-81.479298270061
"258",4.21184832682048,1.22852075992121,67.4811518355804,3.41617245767967,-81.7250432805678
"259",4.2648666431347,1.24894911069403,71.15543027552,3.48667692001083,-81.0994504364378
"260",4.2354099391241,1.33859334895544,69.0899956213109,3.8136752203673,-81.3346261365615
"261",4.31504620857988,1.16654034855664,74.8170805551118,3.21086492714663,-81.9277748752391
"262",4.28936133165702,1.09361569317454,72.9198820043462,2.98504760017451,-82.5765321046216
"263",4.3397588375238,1.43308392357191,76.6890425886161,4.19160587223978,-82.5105683711842
"264",4.33604439194717,1.3735901449729,76.4047137025931,3.94950456700921,-81.9232641490386
"265",4.25490750729065,1.17448288451794,70.4503007478851,3.2364688828673,-81.5812717531426
"266",4.22630753524323,1.19383268457524,68.4639640953494,3.29970372643974,-81.6796108308933
"267",4.21937349229971,1.28667990844694,67.9908741368226,3.62074537177245,-81.4864033544804
"268",4.21671676305859,1.1670942296364,67.8104805279666,3.21264385709177,-82.0182636580456
"269",4.28485033890848,1.55488449058561,72.5916817564163,4.73453960967539,-83.4625947630068
"270",4.26957679347903,1.57622127205076,71.4913736006285,4.8366448718386,-83.8630876630401
"271",4.29431740575854,1.29519972467689,73.2821753778627,3.65172524095638,-81.0869561215786
"272",4.29431740575854,1.29519972467689,73.2821753778627,3.65172524095638,-81.0869561215786
"273",4.30677870342434,1.26665850745952,74.2010798590823,3.54897385743533,-81.2359668812976
"274",4.21038499603587,1.31572419977456,67.382476803433,3.72744942606221,-81.7045581382927
"275",4.16511879586768,1.25389531869429,64.4003324824327,3.50396547042312,-82.8972006269806
"276",4.36766632246896,1.35757984188672,78.8593844227789,3.88677529908971,-82.7187294959907
"277",4.25982317652373,1.35136044098573,70.7974636937739,3.86267690176863,-81.1559163723486
"278",4.28412738755243,1.48714319825011,72.5392204674175,4.42443770580072,-82.3486344117796
"279",4.22092283507552,1.48111990694257,68.096296953439,4.39786812711152,-82.8606196161043
"280",4.30948165500936,1.30555816839119,74.4019130844673,3.68974801975392,-81.23715993024
"281",4.36226426400013,1.31180589536546,78.4345299947242,3.7128727211747,-82.3714741445943
"282",4.22524769448991,1.19993115295462,68.3914416339859,3.31988835036445,-81.6542500480844
"283",4.21987701398855,1.3826063933782,68.0251176370429,3.98527529783587,-81.83259946494
"284",4.30661152280229,1.20273979456666,74.1886759132735,3.32922583361642,-81.526634961574
"285",4.2649811408388,1.44167775247562,71.1635778753531,4.22778304349579,-81.796245770746
"286",4.29586147253247,1.23866608903811,73.3954153525276,3.45100705703387,-81.2245078129663
"287",4.27627991069111,1.22406339727709,71.9721983695598,3.40097922421162,-81.2041956015163
"288",4.27627991069111,1.22406339727709,71.9721983695598,3.40097922421162,-81.2041956015163
"289",4.22715050922678,1.37304550024348,68.5217017681515,3.94735407584295,-81.6318648930797
"290",4.34309676206354,1.21414396709414,76.9454525262425,3.36741021621067,-82.057711061943
"291",4.28308245599624,1.43052604660951,72.4634615352324,4.18089796074204,-81.6762091548649
"292",4.25538129416625,1.32187264997309,70.4836870841408,3.75043806304996,-81.0905042333897
"293",4.31124646063586,1.33715903901548,74.5333339313165,3.80820914904825,-81.3173597653298
"294",4.26754062552659,1.39497756127234,71.3459532571904,4.03488403395243,-81.3723078535304
"295",4.32728944097456,1.41234741662406,75.7387138321793,4.10558161181783,-82.0254525087017
"296",4.28361635969974,1.54806891197885,72.5021603755225,4.7023806980811,-83.3301473027764
"297",4.33768854181883,1.49500443508025,76.5304378291531,4.45935633040717,-83.2663704154492
"298",4.36730556347057,1.42050684365398,78.8309403212816,4.13921784497553,-83.216161375915
"299",4.14172417009644,1.29901086211569,62.9111975985265,3.66566902169332,-83.9069283507783
"300",4.1803335523809,1.27969926443002,65.3876597865942,3.59555825069855,-82.4202512424448
"301",4.32983660850897,1.23321637168654,75.9318789326485,3.43225119748122,-81.6907623118606
"302",4.32982004261679,1.37455196120837,75.9306210637476,3.95330509203415,-81.7956059164464
"303",4.28062883591531,1.09701891470809,72.2858816767194,2.99522368435894,-82.482961212923
"304",4.16505404473259,1.22329250332454,64.3961626228079,3.39835844019799,-82.9374476648911
"305",4.33346223136279,1.23433035010053,76.2076789595614,3.43607678164006,-81.7543414569848
"306",4.14638572108483,1.17464897654731,63.2051459491924,3.23700647919606,-83.7612096003618
"307",4.26585372246485,1.26556628243316,71.22570100566,3.54509969548379,-81.0512235403532
"308",4.2722293771409,1.34738352962617,71.6812621865453,3.84734588337633,-81.1051031159537
"309",4.34091151539479,1.47684141143012,76.7774913176087,4.37909206335971,-83.0835988405177
"310",4.36519529403909,1.51033782608466,78.6647612006958,4.52826030039378,-84.4057609316776
"311",4.27945795303591,1.43032067363921,72.2012929068769,4.1800394054744,-81.6652156810273
"312",4.26720959409542,1.27888460041238,71.3223394128535,3.59263027158991,-81.0260029720587
"313",4.29609712440998,1.25125071357845,73.4127131580065,3.49471110787528,-81.1779962797465
"314",4.24739053822791,1.27133462532474,69.922713429743,3.56560813911361,-81.1347994031742
"315",4.26292384474076,1.2875723200453,71.0173238198011,3.6239780091439,-81.0291005264986
"316",4.25045788749566,1.25726593502438,70.137520088685,3.51579592041123,-81.140330587604
"317",4.29169902830598,1.20938484004902,73.0905459707211,3.35142235748026,-81.3525338213946
"318",4.2616732997161,1.37723929686614,70.9285689663704,3.96394323750567,-81.2772435062732
"319",4.27009933626398,1.36406947179716,71.528740664184,3.91208105601112,-81.1794970120397
